device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound
blind_20260828_dev_0001088,0,normal,,normal_standard,2,2026-07-13 07:11:53+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001089,0,normal,,normal_standard,1,2026-07-18 17:11:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001090,0,normal,,normal_standard,1,2026-07-05 14:59:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001091,0,normal,,normal_standard,1,2026-07-21 13:39:31+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001092,0,normal,,normal_standard,2,2026-07-04 10:55:13+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001093,0,normal,,normal_standard,1,2026-07-05 16:46:52+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001094,0,normal,,normal_standard,1,2026-07-03 13:35:03+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001095,0,normal,,normal_standard,3,2026-07-17 00:37:55+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001096,0,normal,,normal_standard,2,2026-07-08 00:34:57+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001097,0,normal,,normal_standard,1,2026-07-18 21:00:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001098,0,normal,,normal_standard,2,2026-07-01 00:48:26+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001099,0,normal,,normal_standard,1,2026-07-15 07:15:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001100,0,normal,,normal_standard,1,2026-07-18 02:29:25+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001101,0,normal,,normal_standard,1,2026-07-11 18:10:06+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001102,0,normal,,normal_standard,1,2026-07-01 04:25:51+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001103,0,normal,,normal_standard,1,2026-07-29 16:27:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001104,0,normal,,normal_standard,1,2026-07-22 19:24:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001105,0,normal,,normal_standard,1,2026-07-30 08:08:16+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001106,0,normal,,normal_standard,1,2026-07-26 04:10:09+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001107,0,normal,,normal_standard,1,2026-07-07 09:34:00+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001108,0,normal,,normal_standard,1,2026-07-30 18:09:48+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001109,0,normal,,normal_standard,1,2026-07-06 19:07:53+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001110,0,normal,,normal_standard,1,2026-07-26 19:12:15+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001111,0,normal,,normal_standard,1,2026-07-13 00:02:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001112,0,normal,,normal_standard,1,2026-07-07 03:40:33+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001113,0,normal,,normal_standard,1,2026-07-26 07:48:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001114,0,normal,,normal_standard,1,2026-07-02 04:03:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001115,0,normal,,normal_standard,1,2026-07-24 06:39:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001116,0,normal,,normal_standard,1,2026-07-30 14:40:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001117,0,normal,,normal_standard,1,2026-07-10 17:02:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001118,0,normal,,normal_standard,1,2026-07-04 20:32:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001119,0,normal,,normal_standard,1,2026-07-18 10:39:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001120,0,normal,,normal_standard,1,2026-07-13 14:58:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001121,0,normal,,normal_standard,1,2026-07-30 20:12:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001122,0,normal,,normal_standard,2,2026-07-27 16:58:48+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001123,0,normal,,normal_standard,1,2026-07-15 21:17:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001124,0,normal,,normal_standard,1,2026-07-22 02:08:00+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001125,0,normal,,normal_standard,1,2026-07-25 06:32:56+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001126,0,normal,,normal_standard,1,2026-07-03 07:44:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001127,0,normal,,normal_standard,2,2026-07-16 05:00:02+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001128,0,normal,,normal_standard,1,2026-07-16 20:27:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001129,0,normal,,normal_standard,1,2026-07-15 09:54:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001130,0,normal,,normal_standard,1,2026-07-05 20:11:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001131,0,normal,,normal_standard,1,2026-07-22 11:44:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001132,0,normal,,normal_standard,1,2026-07-17 02:39:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001133,0,normal,,normal_standard,1,2026-07-03 07:44:31+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001134,0,normal,,normal_standard,3,2026-07-02 10:50:53+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001135,0,normal,,normal_standard,1,2026-07-17 02:58:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001136,0,normal,,normal_standard,1,2026-07-10 08:35:46+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001137,0,normal,,normal_standard,3,2026-07-14 16:52:35+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001138,0,normal,,normal_standard,1,2026-07-13 08:39:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001139,0,normal,,normal_standard,2,2026-07-19 05:25:21+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001140,0,normal,,normal_standard,1,2026-07-25 01:55:06+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001141,0,normal,,normal_standard,1,2026-07-18 11:57:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001142,0,normal,,normal_standard,4,2026-07-17 02:29:49+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001143,0,normal,,normal_standard,1,2026-07-08 07:08:06+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001144,0,normal,,normal_standard,3,2026-07-07 06:38:55+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001145,0,normal,,normal_standard,2,2026-07-16 03:29:09+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001146,0,normal,,normal_standard,2,2026-07-06 05:45:16+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001147,0,normal,,normal_standard,1,2026-07-08 07:32:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001148,0,normal,,normal_standard,1,2026-07-04 06:21:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001149,0,normal,,normal_standard,2,2026-07-14 17:34:57+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001150,0,normal,,normal_standard,1,2026-07-16 17:11:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001151,0,normal,,normal_standard,2,2026-07-15 23:45:18+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001152,0,normal,,normal_standard,1,2026-07-18 20:47:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001153,0,normal,,normal_standard,1,2026-07-12 09:56:46+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001154,0,normal,,normal_standard,1,2026-07-26 14:22:30+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001155,0,normal,,normal_standard,2,2026-07-30 23:54:33+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001156,0,normal,,normal_standard,1,2026-07-27 23:53:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001157,0,normal,,normal_standard,1,2026-07-19 02:01:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001158,0,normal,,normal_standard,1,2026-07-25 19:35:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001159,0,normal,,normal_standard,1,2026-07-25 15:36:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001160,0,normal,,normal_standard,1,2026-07-28 04:30:27+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001161,0,normal,,normal_standard,1,2026-07-28 01:09:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001162,0,normal,,normal_standard,2,2026-07-14 10:19:23+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001163,0,normal,,normal_standard,1,2026-07-18 15:55:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001164,0,normal,,normal_standard,1,2026-07-02 06:02:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001165,0,normal,,normal_standard,2,2026-07-18 02:54:24+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001166,0,normal,,normal_standard,1,2026-07-28 12:45:01+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001167,0,normal,,normal_standard,1,2026-07-26 14:26:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001168,0,normal,,normal_standard,1,2026-07-26 21:21:02+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001169,0,normal,,normal_standard,2,2026-07-21 05:52:49+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001170,0,normal,,normal_standard,2,2026-07-11 06:51:52+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001171,0,normal,,normal_standard,1,2026-07-06 19:05:26+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001172,0,normal,,normal_standard,1,2026-07-08 05:36:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001173,0,normal,,normal_standard,2,2026-07-20 12:08:14+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001174,0,normal,,normal_standard,1,2026-07-19 11:51:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001175,0,normal,,normal_standard,1,2026-07-16 16:47:55+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001176,0,normal,,normal_standard,2,2026-07-15 01:42:50+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001177,0,normal,,normal_standard,1,2026-07-25 06:37:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001178,0,normal,,normal_standard,2,2026-07-05 03:26:22+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001179,0,normal,,normal_standard,1,2026-07-02 02:38:07+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001180,0,normal,,normal_standard,3,2026-07-21 12:18:13+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001181,0,normal,,normal_standard,1,2026-07-11 22:54:43+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001182,0,normal,,normal_standard,2,2026-07-28 12:28:25+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001183,0,normal,,normal_standard,1,2026-07-09 14:53:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001184,0,normal,,normal_standard,1,2026-07-25 01:25:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001185,0,normal,,normal_standard,1,2026-07-30 16:17:47+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001186,0,normal,,normal_standard,1,2026-07-05 01:33:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001187,0,normal,,normal_standard,1,2026-07-13 13:28:33+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001188,0,normal,,normal_standard,1,2026-07-30 19:00:18+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001189,0,normal,,normal_standard,2,2026-07-08 16:52:50+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001190,0,normal,,normal_standard,1,2026-07-10 11:45:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001191,0,normal,,normal_standard,1,2026-07-28 05:36:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001192,0,normal,,normal_standard,1,2026-07-12 01:18:16+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001193,0,normal,,normal_standard,1,2026-07-05 09:37:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001194,0,normal,,normal_standard,1,2026-07-09 01:38:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001195,0,normal,,normal_standard,1,2026-07-01 08:51:10+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001196,0,normal,,normal_standard,1,2026-07-21 06:23:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001197,0,normal,,normal_standard,1,2026-07-29 09:24:27+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001198,0,normal,,normal_standard,2,2026-07-02 14:05:27+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0001199,0,normal,,normal_standard,1,2026-07-27 10:52:27+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001200,0,normal,,normal_standard,1,2026-07-14 15:29:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0001201,0,normal,,normal_bad_luck,3,2026-07-15 09:26:21+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001202,0,normal,,normal_bad_luck,6,2026-07-09 00:49:03+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001203,0,normal,,normal_bad_luck,3,2026-07-26 07:52:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001204,0,normal,,normal_bad_luck,3,2026-07-16 07:12:47+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001205,0,normal,,normal_bad_luck,9,2026-07-13 16:50:07+00:00,False,False,never,,,9,9,,,,,0
blind_20260828_dev_0001206,0,normal,,normal_bad_luck,3,2026-07-15 03:11:46+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001207,0,normal,,normal_bad_luck,6,2026-07-12 10:47:08+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001208,0,normal,,normal_bad_luck,3,2026-07-10 11:19:15+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001209,0,normal,,normal_bad_luck,4,2026-07-25 15:31:45+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001210,0,normal,,normal_bad_luck,3,2026-07-04 19:32:31+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001211,0,normal,,normal_bad_luck,3,2026-07-08 07:53:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001212,0,normal,,normal_bad_luck,3,2026-07-14 02:44:39+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001213,0,normal,,normal_bad_luck,3,2026-07-30 17:00:33+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001214,0,normal,,normal_bad_luck,9,2026-07-05 05:53:06+00:00,False,False,never,,,9,9,,,,,0
blind_20260828_dev_0001215,0,normal,,normal_bad_luck,6,2026-07-14 06:21:27+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001216,0,normal,,normal_bad_luck,3,2026-07-26 19:45:41+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001217,0,normal,,normal_bad_luck,3,2026-07-12 14:35:04+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001218,0,normal,,normal_bad_luck,3,2026-07-30 09:08:36+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001219,0,normal,,normal_bad_luck,3,2026-07-06 05:53:37+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001220,0,normal,,normal_bad_luck,4,2026-07-27 17:59:12+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001221,0,normal,,normal_bad_luck,4,2026-07-22 08:15:28+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001222,0,normal,,normal_bad_luck,3,2026-07-09 19:59:32+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001223,0,normal,,normal_bad_luck,6,2026-07-28 11:43:26+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001224,0,normal,,normal_bad_luck,4,2026-07-07 20:09:40+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001225,0,normal,,normal_bad_luck,3,2026-07-26 20:33:57+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001226,0,normal,,normal_bad_luck,9,2026-07-25 13:00:29+00:00,True,False,review,9,,9,8,3,2,172728,,0
blind_20260828_dev_0001227,0,normal,,normal_bad_luck,4,2026-07-30 18:32:43+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001228,0,normal,,normal_bad_luck,6,2026-07-25 18:35:39+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001229,0,normal,,normal_bad_luck,3,2026-07-15 06:13:07+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001230,0,normal,,normal_bad_luck,3,2026-07-13 11:39:38+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001231,0,normal,,normal_bad_luck,3,2026-07-03 08:01:23+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001232,0,normal,,normal_bad_luck,3,2026-07-22 10:43:23+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001233,0,normal,,normal_bad_luck,3,2026-07-07 00:41:05+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001234,0,normal,,normal_bad_luck,3,2026-07-28 16:22:44+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001235,0,normal,,normal_bad_luck,3,2026-07-09 01:19:25+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001236,0,normal,,normal_bad_luck,3,2026-07-02 03:54:24+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001237,0,normal,,normal_bad_luck,3,2026-07-14 15:00:11+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001238,0,normal,,normal_bad_luck,3,2026-07-08 13:04:37+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001239,0,normal,,normal_bad_luck,3,2026-07-21 01:59:35+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001240,0,normal,,normal_bad_luck,4,2026-07-25 08:14:25+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001241,0,normal,,normal_bad_luck,3,2026-07-02 15:28:25+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001242,0,normal,,normal_bad_luck,3,2026-07-17 12:05:02+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001243,0,normal,,normal_bad_luck,3,2026-07-20 03:37:31+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001244,0,normal,,normal_bad_luck,3,2026-07-11 07:56:09+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001245,0,normal,,normal_bad_luck,3,2026-07-26 08:52:52+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001246,0,normal,,normal_bad_luck,4,2026-07-05 13:53:21+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001247,0,normal,,normal_bad_luck,3,2026-07-02 00:05:32+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001248,0,normal,,normal_bad_luck,3,2026-07-12 21:12:06+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001249,0,normal,,normal_bad_luck,3,2026-07-29 18:59:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001250,0,normal,,normal_bad_luck,3,2026-07-06 15:03:38+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001251,0,normal,,normal_bad_luck,3,2026-07-10 01:29:02+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001252,0,normal,,normal_bad_luck,4,2026-07-29 09:16:38+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001253,0,normal,,normal_bad_luck,3,2026-07-29 21:46:02+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001254,0,normal,,normal_bad_luck,3,2026-07-09 12:17:45+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001255,0,normal,,normal_bad_luck,3,2026-07-06 00:35:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001256,0,normal,,normal_bad_luck,3,2026-07-02 16:58:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001257,0,normal,,normal_bad_luck,3,2026-07-30 12:49:07+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001258,0,normal,,normal_bad_luck,3,2026-07-17 20:03:26+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001259,0,normal,,normal_bad_luck,9,2026-07-30 12:00:02+00:00,False,False,never,,,9,9,,,,,0
blind_20260828_dev_0001260,0,normal,,normal_bad_luck,3,2026-07-20 16:49:08+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001261,0,normal,,normal_bad_luck,3,2026-07-06 10:40:15+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001262,0,normal,,normal_bad_luck,3,2026-07-17 05:44:21+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001263,0,normal,,normal_bad_luck,3,2026-07-24 10:37:28+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001264,0,normal,,normal_bad_luck,3,2026-07-26 15:28:47+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001265,0,normal,,normal_bad_luck,3,2026-07-09 03:20:18+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001266,0,normal,,normal_bad_luck,3,2026-07-25 23:35:05+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001267,0,normal,,normal_bad_luck,3,2026-07-06 10:34:38+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001268,0,normal,,normal_bad_luck,3,2026-07-09 11:15:32+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001269,0,normal,,normal_bad_luck,6,2026-07-23 01:16:07+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001270,0,normal,,normal_bad_luck,3,2026-07-14 08:52:25+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001271,0,normal,,normal_bad_luck,3,2026-07-27 20:15:09+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001272,0,normal,,normal_bad_luck,3,2026-07-12 02:59:04+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001273,0,normal,,normal_bad_luck,3,2026-07-07 16:15:30+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001274,0,normal,,normal_bad_luck,3,2026-07-21 08:04:25+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001275,0,normal,,normal_bad_luck,3,2026-07-18 15:23:38+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001276,0,normal,,normal_bad_luck,3,2026-07-02 02:55:13+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001277,0,normal,,normal_bad_luck,3,2026-07-23 01:50:19+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001278,0,normal,,normal_bad_luck,6,2026-07-03 06:29:15+00:00,False,False,never,,,6,6,,,,,0
blind_20260828_dev_0001279,0,normal,,normal_bad_luck,3,2026-07-27 19:18:29+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001280,0,normal,,normal_bad_luck,3,2026-07-09 02:39:28+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001281,0,normal,,normal_bad_luck,3,2026-07-05 13:51:26+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001282,0,normal,,normal_bad_luck,3,2026-07-02 04:28:55+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001283,0,normal,,normal_bad_luck,3,2026-07-03 14:16:46+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001284,0,normal,,normal_bad_luck,3,2026-07-09 17:01:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001285,0,normal,,normal_bad_luck,3,2026-07-12 03:37:54+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001286,0,normal,,normal_bad_luck,3,2026-07-08 06:55:38+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001287,0,normal,,normal_bad_luck,3,2026-07-29 02:57:23+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001288,0,normal,,normal_bad_luck,3,2026-07-04 05:48:04+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001289,0,normal,,normal_bad_luck,3,2026-07-26 03:03:26+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001290,0,normal,,normal_bad_luck,3,2026-07-08 19:04:59+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001291,0,normal,,normal_bad_luck,3,2026-07-23 11:51:43+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001292,0,normal,,normal_bad_luck,3,2026-07-07 06:12:41+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001293,0,normal,,normal_bad_luck,3,2026-07-12 15:34:47+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001294,0,normal,,normal_bad_luck,4,2026-07-13 01:25:03+00:00,False,False,never,,,4,4,,,,,0
blind_20260828_dev_0001295,0,normal,,normal_bad_luck,3,2026-07-26 21:45:28+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001296,0,normal,,normal_bad_luck,3,2026-07-11 14:54:03+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001297,0,normal,,normal_bad_luck,3,2026-07-17 13:27:40+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001298,0,normal,,normal_bad_luck,3,2026-07-25 10:19:06+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0001299,0,normal,,normal_bad_luck,7,2026-07-14 11:57:19+00:00,True,False,review,7,,7,6,3,2,172861,,0
blind_20260828_dev_0001300,0,normal,,normal_bad_luck,7,2026-07-12 10:12:31+00:00,False,False,never,,,7,7,,,,,0
blind_20260828_dev_0001301,0,flash_sale,,flash_standard,2,2026-07-15 02:10:58+00:00,False,False,never,,,2,2,,,,,0
